snapshot_date,customer_id,predicted_churn_prob,monthly_mrr,mrr_at_risk,primary_risk_driver,base_recommended_action,policy_action_name,action_cost,action_success_rate,expected_mrr_saved,roi_score,priority_rank,selected_for_intervention
2026-05-10,3237-AJGEH,0.88016472791941336,31,27.285106565501813,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,1.9099574595851272,-0.090042540414872807,5090,false
2026-05-10,8718-PTMEZ,0.87894780884560553,31.05,27.291329464656052,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,1.9103930625259238,-0.08960693747407622,5089,false
2026-05-10,9560-BBZXK,0.87997912418380686,31.05,27.323351805907205,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,1.9126346264135046,-0.087365373586495432,5087,false
2026-05-10,8069-YQQAJ,0.8794269929465347,31.1,27.35017948063723,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,1.9145125636446063,-0.085487436355393687,5086,false
2026-05-10,3689-MOZGR,0.87970267400547253,31.2,27.446723428970742,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,1.9212706400279522,-0.078729359972047774,5084,false
2026-05-10,5868-CZJDR,0.00045861570120120376,31.35,0.014377602232657738,support_pain,csm_escalation,priority_support_callback,30,0.32,0.0046008327144504762,-29.995399167285548,7004,false
2026-05-10,6339-DKLMK,0.87781175974784342,31.65,27.782742196019242,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,1.9447919537213472,-0.055208046278652834,5080,false
2026-05-10,2316-ESMLS,0.874009311908671,33.15,28.973408689772445,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0281386082840713,0.028138608284071331,5074,false
2026-05-10,2946-KIQSP,0.8753747454622075,33.45,29.281285235710843,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0496899664997592,0.049689966499759208,5072,false
2026-05-10,5730-RIITO,0.8753747454622075,33.45,29.281285235710843,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0496899664997592,0.049689966499759208,5071,false
2026-05-10,2011-TRQYE,0.8752772038545531,33.5,29.32178632912753,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0525250430389272,0.052525043038927244,5070,false
2026-05-10,1623-NLDOT,0.87519957767840728,33.55,29.362945831110562,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0554062081777396,0.055406208177739558,5068,false
2026-05-10,4198-VFOEA,0.87327469463562379,33.6,29.34202973975696,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0539420817829872,0.053942081782987206,5069,false
2026-05-10,2683-JXWQQ,0.87510858268665681,33.6,29.403648378271669,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0582553864790172,0.058255386479017179,5067,false
2026-05-10,6917-IAYHD,0.87517520746929489,33.6,29.405886970968311,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0584120879677821,0.058412087967782078,5066,false
2026-05-10,4712-AUQZO,0.88690778303899,33.6,29.800101510110064,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0860071057077048,0.086007105707704756,5058,false
2026-05-10,3806-DXQOM,0.87507753197460758,33.65,29.446358950945545,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0612451265661882,0.061245126566188191,5065,false
2026-05-10,0756-MPZRL,0.87491307678937913,33.7,29.48457068780208,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0639199481461459,0.063919948146145877,5064,false
2026-05-10,3016-KSVCP,0.87480187007440136,33.75,29.524563115011045,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0667194180507735,0.066719418050773527,5063,false
2026-05-10,2309-OSFEU,0.8810220727020448,33.9,29.866648264599316,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0906653785219524,0.090665378521952444,5056,false
2026-05-10,4177-JPDFU,0.87235911245659115,34,29.6602098235241,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0762146876466869,0.076214687646686929,5062,false
2026-05-10,7233-IOQNP,0.87429818316437136,34,29.726138227588628,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0808296759312039,0.080829675931203937,5061,false
2026-05-10,2894-QOJRX,0.87431158461785741,34,29.726593877007151,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0808615713905008,0.080861571390500764,5060,false
2026-05-10,5199-FPUSP,0.87421333046654237,34.05,29.766963902385765,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0836874731670036,0.083687473167003645,5059,false
2026-05-10,0723-VSOBE,0.87390473606043872,34.2,29.887541973267005,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0921279381286904,0.092127938128690356,5055,false
2026-05-10,7340-KEFQE,0.87392489162741072,34.2,29.888231293657448,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0921761905560214,0.092176190556021442,5054,false
2026-05-10,1976-AZZPJ,0.873998771786787,34.2,29.890757995108117,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0923530596575683,0.092353059657568348,5053,false
2026-05-10,8070-AAWZP,0.87383310121231261,34.25,29.928783716521707,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0950148601565197,0.09501486015651972,5051,false
2026-05-10,3815-SLMEF,0.87390030836951138,34.25,29.931085561655763,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0951759893159037,0.095175989315903653,5050,false
2026-05-10,5882-CMAZQ,0.87390030836951138,34.25,29.931085561655763,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0951759893159037,0.095175989315903653,5049,false
2026-05-10,6907-CQGPN,0.87371434543272541,34.3,29.96840204834248,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0977881433839736,0.097788143383973569,5047,false
2026-05-10,4976-LNFVV,0.87373452703543086,34.3,29.969094277315275,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0978365994120693,0.097836599412069347,5046,false
2026-05-10,3307-TLCUD,0.87352370893934628,34.4,30.049215587513512,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1034450911259461,0.10344509112594613,5045,false
2026-05-10,4323-SADQS,0.87340700324093468,34.5,30.132541611812247,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1092779128268573,0.10927791282685728,5042,false
2026-05-10,4881-JVQOD,0.86714665844501093,34.55,29.959917049275127,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0971941934492593,0.097194193449259281,5048,false
2026-05-10,3298-QEICA,0.87311468017685445,34.6,30.209767934119164,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1146837553883415,0.11468375538834152,5040,false
2026-05-10,1261-FWTTE,0.87302238558572021,34.65,30.250225660545205,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1175157962381643,0.11751579623816433,5038,false
2026-05-10,8259-NFJTV,0.87311022877210576,34.65,30.253269426953462,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1177288598867428,0.11772885988674275,5037,false
2026-05-10,0375-HVGXO,0.092269923566638656,34.7,3.2017663477623617,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,0.22412364434336535,-1.7758763556566346,6800,false
2026-05-10,0778-NELLA,0.85985339186013021,34.7,29.83691269754652,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0885838888282566,0.088583888828256629,5057,false
2026-05-10,2408-WITXK,0.86683744531615325,34.7,30.079259352470519,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1055481546729364,0.10554815467293643,5043,false
2026-05-10,7950-XWOVN,0.86974659155337208,34.7,30.180206726902014,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1126144708831411,0.11261447088314114,5041,false
2026-05-10,3034-ZBEQN,0.87292327011046744,34.7,30.290437472833222,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1203306230983259,0.12033062309832587,5036,false
2026-05-10,0822-GAVAP,0.87301117189115285,34.7,30.293487664623008,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1205441365236108,0.12054413652361085,5035,false
2026-05-10,9581-GVBXT,0.87273161338550753,34.8,30.371060145815658,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1259742102070964,0.12597421020709643,5034,false
2026-05-10,3050-GBUSH,0.87281285988312129,34.8,30.37388752393262,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1261721266752835,0.12617212667528355,5033,false
2026-05-10,2908-ZTPNF,0.872632304054115,34.85,30.411235796285908,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1287865057400137,0.12878650574001371,5032,false
2026-05-10,3472-OAOOR,0.87242670075421636,34.95,30.491313191359865,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1343919233951909,0.1343919233951909,5031,false
2026-05-10,6240-EURKS,0.87232039738690315,35,30.531213908541609,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1371849735979129,0.13718497359791293,5030,false
2026-05-10,8582-KRHPJ,0.87233397890846187,35,30.531689261796167,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1372182483257318,0.13721824832573182,5029,false
2026-05-10,3841-CONLJ,0.87241544214126243,35,30.534540474944187,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1374178332460931,0.13741783324609314,5028,false
2026-05-10,7075-BNDVQ,0.88444794209906974,35,30.955677973467441,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1668974581427212,0.16689745814272117,5007,false
2026-05-10,3751-KTZEL,0.047212913006067558,35.05,1.6548126008626678,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,0.11583688206038675,-1.8841631179396132,6827,false
2026-05-10,0191-EQUUH,0.87222081415846109,35.05,30.571339536254058,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1399937675377845,0.13999376753778447,5027,false
2026-05-10,8741-LQOBK,0.87222760959414591,35.05,30.571577716274813,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1400104401392372,0.14001044013923725,5026,false
2026-05-10,8066-POXGX,0.87103701899431574,35.1,30.573399366700485,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1401379556690343,0.14013795566903431,5025,false
2026-05-10,3594-KADLU,0.87221633598447268,35.1,30.614793393054992,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1430355375138497,0.14303553751384968,5023,false
2026-05-10,2485-ITVKB,0.87221633598447268,35.1,30.614793393054992,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1430355375138497,0.14303553751384968,5022,false
2026-05-10,9236-NDUCW,0.88419022105696621,35.1,31.035076759099514,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.172455373136966,0.17245537313696602,5004,false
2026-05-10,7078-NVFAM,0.87202144882470589,35.15,30.651553926188409,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1456087748331889,0.1456087748331889,5021,false
2026-05-10,7384-GHBPI,0.8841736185970519,35.15,31.078702693686374,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1755091885580464,0.17550918855804643,5001,false
2026-05-10,6133-OZILE,0.87192166666669868,35.2,30.691642666667796,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1484149866667459,0.14841498666674591,5020,false
2026-05-10,2144-ESWKO,0.87194890084859866,35.2,30.692601309870675,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1484820916909473,0.14848209169094728,5019,false
2026-05-10,5759-RCVCB,0.88408205174255183,35.2,31.119688221337828,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.178378175493648,0.17837817549364798,4999,false
2026-05-10,1740-CSDJP,0.013202352997962241,35.25,0.465382943178169,support_pain,csm_escalation,priority_support_callback,30,0.32,0.14892254181701409,-29.851077458182985,6869,false
2026-05-10,1397-XKKWR,0.87181732804389478,35.3,30.775151679949484,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.154260617596464,0.15426061759646403,5018,false
2026-05-10,3739-YBWAB,0.88373181467128159,35.35,31.239919648629805,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1867943754040864,0.18679437540408639,4992,false
2026-05-10,0458-HEUZG,0.87043340258015289,35.4,30.813342451337412,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1569339715936189,0.15693397159361888,5017,false
2026-05-10,0121-SNYRK,0.87152187414654692,35.4,30.85187434478776,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1596312041351435,0.15963120413514353,5016,false
2026-05-10,4032-RMHCI,0.87152187414654692,35.4,30.85187434478776,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1596312041351435,0.15963120413514353,5015,false
2026-05-10,4139-SUGLD,0.87154918081539323,35.4,30.85284100086492,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1596988700605446,0.15969887006054462,5014,false
2026-05-10,5701-GUXDC,0.88362740530253336,35.4,31.280410147709681,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1896287103396777,0.18962871033967765,4987,false
2026-05-10,3091-FYHKI,0.00822375293771127,35.45,0.29153204164186458,support_pain,csm_escalation,priority_support_callback,30,0.32,0.093290253325396671,-29.906709746674604,6892,false
2026-05-10,2073-QBVBI,0.8714285915793647,35.45,30.892143571488482,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1624500500041939,0.16245005000419388,5012,false
2026-05-10,5245-VDBUR,0.8714490847216001,35.45,30.892870053380726,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1625009037366509,0.16250090373665094,5011,false
2026-05-10,2108-XWMPY,0.8836232735481766,35.45,31.324445047282865,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1927111533098009,0.19271115330980093,4986,false
2026-05-10,0953-LGOVU,0.86931027006949713,35.5,30.860514587467147,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1602360211227003,0.1602360211227003,5013,false
2026-05-10,2259-OUUSZ,0.87141725786362589,35.5,30.935312654158718,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1654718857911104,0.16547188579111038,5009,false
2026-05-10,3845-JHAMY,0.88346857032985338,35.5,31.363134246709794,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1954193972696858,0.19541939726968582,4982,false
2026-05-10,0841-NULXI,0.00026310477363056251,35.55,0.0093533747025664957,support_pain,csm_escalation,priority_support_callback,30,0.32,0.0029930799048212787,-29.997006920095178,7023,false
2026-05-10,8898-KASCD,0.87123501311242146,35.55,30.972404716146581,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1680683301302608,0.16806833013026079,5006,false
2026-05-10,1430-SFQSA,0.87114839741521677,35.6,31.012882947981719,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1709018063587204,0.17090180635872043,5005,false
2026-05-10,8158-WPEZG,0.86781059461954357,35.65,30.937447698186727,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1656213388730712,0.16562133887307118,5008,false
2026-05-10,1049-FYSYG,0.87104803521742857,35.65,31.052862455501327,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1737003718850931,0.17370037188509313,5002,false
2026-05-10,6773-LQTVT,0.88316706550851631,35.65,31.484905885378605,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.2039434119765025,0.20394341197650245,4978,false
2026-05-10,8069-RHUXK,0.87094760642819335,35.7,31.092829549486506,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1764980684640558,0.1764980684640558,5000,false
2026-05-10,5378-IKEEG,0.041648719709251658,35.75,1.4889417296057468,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,0.10422592107240228,-1.8957740789275976,6834,false
2026-05-10,4307-KWMXE,0.86465586575009523,35.75,30.911447200565906,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1638013040396138,0.16380130403961379,5010,false
2026-05-10,4501-VCPFK,0.87082653613923777,35.75,31.132048666977749,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1792434066884425,0.17924340668844252,4998,false
2026-05-10,7746-AWNQW,0.87083339474343113,35.75,31.132293862077663,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1792605703454369,0.17926057034543685,4997,false
2026-05-10,6122-EFVKN,0.87084711102136847,35.75,31.132784219013924,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1792948953309748,0.17929489533097476,4996,false
2026-05-10,4115-UMJFQ,0.87084711102136847,35.75,31.132784219013924,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1792948953309748,0.17929489533097476,4995,false
2026-05-10,4718-DHSMV,0.86722272695928149,35.8,31.046573625142276,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1732601537599594,0.1732601537599594,5003,false
2026-05-10,5170-PTRKA,0.87073968643970778,35.8,31.172480774541537,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1820736542179078,0.18207365421790778,4994,false
2026-05-10,8727-XDPUD,0.87074654897083026,35.8,31.172726453155722,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1820908517209006,0.18209085172090056,4993,false
2026-05-10,7854-FOKSF,0.1526264627465469,35.9,5.4792900126010338,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,0.38355030088207243,-1.6164496991179276,6779,false
2026-05-10,5697-GOMBF,0.87053148126187574,35.9,31.252080177301337,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1876456124110937,0.18764561241109368,4989,false
2026-05-10,2049-BAFNW,0.87061392406720206,35.9,31.255039874012553,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1878527911808789,0.18785279118087894,4988,false
2026-05-10,2361-FJWNO,0.87032987202333789,36,31.331875392840164,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1932312774988119,0.19323127749881186,4985,false
2026-05-10,2782-JEEBU,0.87034363380971846,36,31.332370817149865,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1932659572004907,0.19326595720049067,4984,false
2026-05-10,0305-SQECB,0.8667072833881716,36.05,31.244797566143585,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1871358296300514,0.18713582963005138,4991,false
2026-05-10,6481-LXPWL,0.87012110520059949,36.1,31.411371897741642,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1987960328419152,0.19879603284191516,4981,false
2026-05-10,0230-UBYPQ,0.87014177568903517,36.1,31.412118102374169,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.1988482671661922,0.19884826716619219,4980,false
2026-05-10,3884-UEBXB,0.8822606471291784,36.15,31.8937223937198,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.2325605675603861,0.23256056756038612,4971,false
2026-05-10,4439-YRNVD,0.87625129647364619,36.25,31.764109497169674,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.2234876648018775,0.22348766480187754,4975,false
2026-05-10,3648-GZPHF,0.8820684858903185,36.25,31.974982613524045,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.2382487829466835,0.2382487829466835,4970,false
2026-05-10,3776-EKTKM,0.39694532574822561,36.45,14.468657123522824,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,1.0128059986465978,-0.98719400135340218,6723,false
2026-05-10,7890-VYYWG,0.86950236680030391,36.45,31.69336126987108,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.2185352888909757,0.21853528889097573,4977,false
2026-05-10,5649-TJHOV,0.8693247417100548,36.5,31.730353072417,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.22112471506919,0.22112471506919018,4976,false
2026-05-10,4360-QRAVE,0.86899901010552094,36.65,31.848813720367342,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.2294169604257141,0.22941696042571413,4973,false
2026-05-10,4430-UZIPO,0.86868887226543323,36.85,32.011184942981217,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.2407829460086854,0.24078294600868544,4969,false
2026-05-10,4940-KHCWD,0.86686797395637294,37.7,32.680922618155265,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.2876645832708689,0.28766458327086886,4965,false
2026-05-10,7089-XXAYG,0.86604058726031408,38.1,32.996146374617965,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3097302462232578,0.30973024622325784,4961,false
2026-05-10,6119-SPUDB,0.86570956975433322,38.25,33.113391043103249,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3179373730172275,0.31793737301722746,4959,false
2026-05-10,7634-WSWDB,0.74643374546207686,38.5,28.73769920028996,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.0116389440202975,0.011638944020297526,5075,false
2026-05-10,3511-BFTJW,0.8652154218278868,38.5,33.31079374037364,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3317555618261552,0.33175556182615518,4958,false
2026-05-10,3694-DELSO,0.865183384550473,38.55,33.352819474420727,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3346973632094512,0.3346973632094512,4956,false
2026-05-10,7492-TAFJD,0.865183384550473,38.55,33.352819474420727,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3346973632094512,0.3346973632094512,4957,false
2026-05-10,8046-DNVTL,0.86499367317344711,38.6,33.388755784495061,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3372129049146544,0.33721290491465439,4955,false
2026-05-10,3635-JBPSG,0.86448401104891115,38.8,33.541979628697753,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3479385740088428,0.34793857400884276,4953,false
2026-05-10,9754-CLVZW,0.86448411653517088,38.85,33.585207927391387,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3509645549173972,0.3509645549173972,4951,false
2026-05-10,6537-QLGEX,0.86436617521957948,38.9,33.62384421604164,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3536690951229149,0.35366909512291489,4950,false
2026-05-10,5472-CVMDX,0.86437277356975339,38.9,33.624100891863407,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3536870624304389,0.3536870624304389,4949,false
2026-05-10,0786-VSSUD,0.86415646347577191,39,33.7021020755551,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3591471452888575,0.35914714528885749,4948,false
2026-05-10,0979-MOZQI,0.86416307042477514,39,33.702359746566231,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3591651822596362,0.35916518225963623,4947,false
2026-05-10,5087-SUURX,0.86405811641303176,39.05,33.741469445928885,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3619028612150221,0.36190286121502213,4946,false
2026-05-10,4291-HYEBC,0.8639398626962308,39.1,33.780048631422623,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3646034041995838,0.36460340419958381,4944,false
2026-05-10,8882-TLVRW,0.8639398626962308,39.1,33.780048631422623,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3646034041995838,0.36460340419958381,4945,false
2026-05-10,7963-SHNDT,0.86395970935846256,39.1,33.780824635915884,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.364657724514112,0.36465772451411205,4943,false
2026-05-10,2778-OCLGR,0.87665259981279364,39.1,34.277116652680235,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3993981656876167,0.39939816568761666,4925,false
2026-05-10,1153-GNOLC,0.87667085682280621,39.1,34.277830501771724,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3994481351240209,0.39944813512402089,4924,false
2026-05-10,8242-PDSGJ,0.863834763398142,39.15,33.819130987037262,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3673391690926087,0.36733916909260866,4942,false
2026-05-10,7989-AWGEH,0.86372959572158625,39.2,33.85820015228618,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3700740106600326,0.37007401066003265,4941,false
2026-05-10,2436-QBZFP,0.86374946821772758,39.2,33.858979154134921,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3701285407894446,0.37012854078944457,4940,false
2026-05-10,1862-SKORY,0.86351905513428284,39.3,33.936298866777314,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3755409206744122,0.37554092067441225,4939,false
2026-05-10,4628-CTTLA,0.86353232097150989,39.3,33.936820214180337,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3755774149926236,0.37557741499262365,4938,false
2026-05-10,2162-FRZAA,0.8634203195397101,39.35,33.975589573887596,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3782912701721322,0.37829127017213215,4936,false
2026-05-10,0056-EPFBG,0.86330159878708734,39.4,34.014082992211243,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3809858094547871,0.38098580945478711,4935,false
2026-05-10,1116-FRYVH,0.86332816495687115,39.4,34.015129699300722,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3810590789510506,0.38105907895105062,4934,false
2026-05-10,9074-KGVOX,0.875986683281397,39.45,34.557674655451109,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.4190372258815778,0.41903722588157777,4914,false
2026-05-10,6114-TCFID,0.86310380264101694,39.5,34.092600204320171,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3864820143024121,0.38648201430241214,4933,false
2026-05-10,5669-SRAIP,0.86319023191704658,39.5,34.096014160723342,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3867209912506344,0.38672099125063442,4932,false
2026-05-10,0373-AIVNJ,0.84911581403481806,39.55,33.582530445077055,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.350777131155394,0.350777131155394,4952,false
2026-05-10,0343-QLUZP,0.87568284198023993,39.6,34.6770405424175,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.4273928379692253,0.42739283796922534,4905,false
2026-05-10,8779-QRDMV,0.0023415101109659497,39.65,0.0928408758997999,support_pain,csm_escalation,priority_support_callback,30,0.32,0.029709080287935969,-29.970290919712063,6940,false
2026-05-10,6810-VCAEX,0.86278000553299006,39.65,34.209227219383052,general_engagement_risk,retention_email_and_checkin,csm_checkin_email,2,0.07,2.3946459053568141,0.3946459053568141,4931,false
